Artikelnummer;Beskrivning;Artikel ersatt av;Artikel har utgått;Cirkapris exkl.moms;Gammalt Klippo,Gardena nr;EAN kod;
544 11 57-01;GENOMFÖRING;;0;43.2;;7391883457986;
544 11 65-03;DEKAL 338 XPT;;0;24.0;;7391883458044;
544 11 65-04;DEKAL 338 CALIFORNIA;;0;30.4;;7391883458051;
544 11 65-05;DEKAL STARTAPPARAT;;0;24.0;;7391883458068;
544 11 68-01;GNISTFÅNGARNÄT;;0;57.6;;7393089363528;
544 11 68-02;GNISTFÅNGARNÄT;;0;57.6;;7391883588635;
544 11 81-01;NAVKOPP;;0;51.2;;7391883458129;
544 11 83-01;KABEL;;0;57.6;;7391883458136;
544 11 83-02;KABEL;;0;116.0;;7391883458143;
544 11 84-01;KABEL;;0;68.8;;7391883458150;
544 11 85-01;KABEL;;0;79.2;;7391883458167;
544 11 87-01;ÖVERFALL;;0;160.0;;7391883146972;
544 11 88-01;FÄSTE;;0;200.8;;7391883146989;
544 11 89-04;HANDSKYDD;;0;376.8;;7391883458181;
544 11 89-05;KASTSKYDD;;0;196.8;;7392930148536;
544 11 89-06;HANDSKYDD;;0;248.8;;7393089304019;
544 11 95-01;PLUGG;;0;21.6;;7391883458204;
544 11 97-01;KÅPA KLÄMHYLSA;;0;68.0;;7391883458211;
544 11 98-02;CYLINDER;;0;1832.0;;7391883458235;
544 11 98-03;CYLINDER;;0;1832.0;;7393080683526;
544 11 99-02;CYLINDER;;0;1664.0;;7391883458259;
544 11 99-03;CYLINDER;;0;1640.0;;7391883729373;
544 11 99-04;CYLINDER;;0;1664.0;;7393080683502;
544 12 01-01;SKYDDSBÅGE;;0;2320.0;;7391883458266;
544 12 17-01;FÄSTE;;0;62.4;;7391883458297;
544 12 19-01;SLANG;;0;492.0;;7391883458310;
544 12 20-01;KÅPA;;0;1576.0;;7391883458327;
544 12 26-01;SVÄRDSFÄSTE KPL OMB.SATS;;0;3615.0;;7391883458358;
544 12 45-01;DISTANSBLOCK;;0;31.2;;7391883458440;
544 12 64-01;STARTAPPARATHUS;;0;196.0;;7392930081222;
544 12 65-01;KÅPA, LUFTFILTER;;0;77.6;;7392930081239;
544 12 69-01;WIRING HARNESS;;0;329.6;;7391883458570;
544 12 70-02;TÄNDMODUL OPS;;0;774.4;;7391736318556;
544 12 84-02;STARTAPPARATHUS;;0;484.0;;7391883620656;
544 12 86-01;BRÄNSLESLANG;;0;60.0;;7391883458624;
544 13 17-01;STARTAPPARATHUS;;0;174.4;;7391883458693;
544 13 18-01;STARTAPPARAT;;0;605.6;;7391883458709;
544 13 23-01;PEDALPLATTA;;0;1064.0;;7391883458716;
544 13 26-01;HYLSA;;0;281.6;;7391883458723;
544 13 26-02;HYLSA;;0;333.6;;7391883458730;
544 13 26-03;BUSSNING, L=41,5;;0;303.2;;7391736146036;
544 13 74-01;TAPP FRÄMRE HANDTAG;;0;175.0;;7391883458754;
544 13 82-01;FILTERLOCK;;0;59.2;;7391883458761;
544 14 10-02;LUFTFILTER;;0;97.6;;7391883458778;
544 14 15-01;LYFTSENSOR;;0;229.6;AM220,230,SOLAR;7391883458785;
544 14 15-03;SENSOR;;0;229.6;;7391883587942;
544 14 20-02;CYLINDERKÅPA;;0;203.2;;3015272240396;
544 14 21-01;SPRAY UL21 HUSQVARNA;;0;71.2;;7391883137000;
544 14 29-01;CYLINDER;;0;2296.0;;7391883584958;
544 14 29-07;CYLINDER;;0;2152.0;;7391883674529;
544 14 29-08;CYLINDER;;0;2064.0;;7391883674536;
544 14 36-02;GASHANDTAG KOMPLETT;;0;394.4;;7391883458839;
544 14 36-03;HANDTAG, GASREGLAGE;;0;648.8;;7392930081253;
544 14 36-04;REGLAGE;;0;636.8;;7391883458846;
544 14 36-06;REGLAGE;;0;596.8;;7391883674543;
544 14 36-08;GASREGLAGE KOMPLETT;;0;378.4;;7391736365963;
544 14 41-01;KOLVRING;;0;85.6;;7391883458877;
544 14 46-02;VÄRMESKYDD;;0;106.4;;3015272240488;
544 14 49-01;KABLAGE KPL;;0;343.2;;7391883458884;
544 14 49-02;WIRING ASSY;;0;296.0;;7391883674550;
544 14 56-01;DÄMPARE;;0;55.2;;7391883458907;
544 14 71-01;SLANGKOPPLING;;0;254.0;;7391883458914;
544 14 77-02;LJUDDÄMPARE KPL;;0;432.0;;7391883674567;
544 14 82-01;SPJÄLL;;0;225.6;;7391883458938;
544 14 84-01;GNISTFÅNGARE;;0;57.6;;7391883458945;
544 14 87-01;DEKAL, CYLINDERKÅPA;;0;24.8;;7391883458952;
544 14 89-01;FÖRGASARE;;0;660.0;;7391883458969;
544 14 95-01;MEMBRAN;;0;177.6;;7391883458976;
544 14 96-01;DRIVAXEL;;0;395.2;;7391883458983;
544 14 97-01;RIGGRÖR;;0;476.8;;7391883458990;
544 15 00-01;VEVAXEL KPL;;0;864.0;;7391883584972;
544 15 01-01;FLÄNS;;0;22.0;;7391883459003;
544 15 67-01;DRIVAXEL;;0;449.6;;7391883459027;
544 15 67-02;DRIVAXEL;;0;404.8;;7391883459034;
544 15 84-01;STARTAPPARATHUS;;0;186.4;;7391883459041;
544 15 85-02;STARTAPPARAT KPL;;0;605.6;;7391883459058;
544 15 86-01;MELLANVÄGG;;0;139.2;;7391883459065;
544 16 01-03;CYLINDERKÅPA;;0;211.2;;7391736239486;
544 16 03-01;KLINGSKYDD GRÄS;;0;344.0;;7391883459089;
544 16 08-01;PACKNING;;0;29.6;;7391883459096;
544 16 09-01;FÖRGASARE;;0;602.4;;7391883459102;
544 16 15-01;GENOMFÖRING;;0;39.2;;7391883459119;
544 16 17-01;SKRUV;;0;9.6;;7391883459126;
544 16 18-01;SKRUV;;0;9.6;;7391883459133;
544 16 23-01;KONDENSATOR;;0;57.6;;7391883459157;
544 16 24-01;VÄXELHUS;;0;472.8;;7391883459164;
544 16 25-02;KLIPPKÅPA KPL;;0;14896.0;;7391883674574;
544 16 28-01;FJÄDER;;0;21.6;;7391883459188;
544 16 31-01;EXCENTER;;0;480.0;;7391883459195;
544 16 33-01;ISOLATOR;;0;40.8;;7391883459218;
544 16 34-01;KNIV;;0;768.0;;7391883459225;
544 16 35-01;KOLBORSTE;;0;60.8;;7391883459232;
544 16 37-01;SKRUV;;0;14.4;;7391883459256;
544 16 38-01;MOTOR;;0;706.4;;7391883459263;
544 16 40-01;EXCENTER;;0;485.6;;7391883459270;
544 16 41-01;KNIV;;0;753.6;;7391883459287;
544 16 62-01;PLUG;;0;3552.0;;7391883459300;
544 16 62-02;PLUGG KPL;;0;1584.0;;7391883232262;
544 16 62-03;PLUGG;;0;1440.0;;7393089065484;
544 16 64-01;PLUG;;0;3152.0;;7391883459317;
544 16 64-02;PLUGG KPL;;0;1680.0;;7391883232293;
544 16 64-03;PLUGG;;0;1440.0;;7393089065750;
544 16 65-01;LINHJUL KPL;;0;140.0;;7391883459324;
544 16 66-01;NIPPEL;;0;98.4;;7391883587478;
544 17 17-01;GASVAJER;;0;120.8;;7391883459386;
544 17 17-02;GASWIRE KPL;;0;124.0;;7391883459393;
544 17 17-03;GASWIRE KPL;;0;104.8;;7391883589717;
544 17 17-04;GASWIRE KPL;;0;108.0;;7391883633199;
544 17 20-01;HJULMOTOR;;0;7992.0;;7391883459416;
544 17 21-01;HJULMOTOR;;0;8608.0;;7391883459423;
544 17 23-01;HJULMOTOR;;0;8608.0;;7391883459447;
544 17 32-01;HJULUPPHÄNGNING;;0;5536.0;;7391883459461;
544 17 32-02;HJULUPPHÄNGNING;;0;5528.0;;7391883459478;
544 17 33-01;PIVOTHJULSFÄSTE;;0;1024.0;;7391883459485;
544 17 33-02;PIVOTHJULSFÄSTE;;0;1016.0;;7391883459492;
544 17 34-01;GAFFEL;;0;752.8;;7391883459508;
544 17 35-01;BÄRARM;;0;928.0;;7391883459515;
544 17 35-02;BÄRARM;;0;928.0;;7391883459522;
544 17 41-02;LAGERBUSSNING;;0;281.6;;7391883234167;
544 17 50-01;PLÅT;;0;293.6;;7391883459546;
544 17 50-02;PLÅT;;0;292.0;;7391883459553;
544 17 52-01;TVÄRSTAG;;0;944.0;;7391883459560;
544 17 55-01;REMSPÄNNARE;;0;212.8;;7391883459577;
544 17 61-01;HYDRAULCYLINDER;;0;2400.0;;7391883459614;
544 17 62-01;HYDRAULCYLINDER;;0;2136.0;;7391883459621;
544 17 64-01;TANKLOCK;;0;1040.0;;7391883459638;
544 17 73-01;MOTORKÅPA;;0;1088.0;;7391883459669;
544 17 75-01;MÅTTBAND;;0;25.6;;7391883459690;
544 17 76-01;FJÄDER;;0;21.6;;7391883459706;
544 17 77-01;HÄVARM;;0;49.6;;7391883459713;
544 17 80-03;VERKTYG;;0;517.0;;7391883459720;
544 17 81-01;AVDRAGARE;;0;259.0;;7391883459737;
544 17 92-01;KRAFTUTTAG;;0;1024.0;;7391883459744;
544 18 01-03;OLJEPUMP KPL;;0;497.6;;7391883459782;
544 18 01-04;OLJEPUMP KPL;;0;520.8;;7391883459799;
544 18 04-01;SLANG;;0;252.8;;7391883459829;
544 18 07-01;PACKNING;;0;58.4;;7391883459850;
544 18 10-01;ELFLÄKT;;0;3256.0;;7391883459867;
544 18 11-01;SLANG;;0;737.6;;7391883459874;
544 18 12-01;FÄSTE AVDRAGARE;;0;441.16;;7391883591581;
544 18 13-01;SLANG;;0;308.0;;7391883459881;
544 18 14-01;SLANG;;0;308.0;;7391883459898;
544 18 16-02;FILTER;;0;302.0;;7392930604643;
544 18 20-01;KOPPLINGSTRUMMA;;0;308.0;;7391883459904;
544 18 32-01;DRIVAXEL;;0;508.8;;7391883459911;
544 18 34-01;VINKELVÄXEL;;0;6104.0;;7391883459928;
544 18 35-01;REM;;0;960.0;;7391883459935;
544 18 37-01;REMSKIVA;;0;485.6;;7391883459959;
544 18 40-01;REMSKIVA;;0;288.8;;7391883459966;
544 18 43-01;REMSKIVA;;0;300.0;;7391883459973;
544 18 44-01;SPRINT;;0;124.8;;7391883459980;
544 18 45-02;REMKÅPA;;0;410.4;;7393080385321;
544 18 46-02;REMKÅPA;;0;404.8;;7393080385338;
544 18 47-02;REMKÅPA;;0;532.0;;7393080385345;
544 18 48-02;REMKÅPA;;0;453.6;;7393080385352;
544 18 50-01;LÄNK;;0;100.0;;7391883460030;
544 18 54-01;ROLLER;;0;480.8;;7391883460047;
544 18 56-01;PACKNING INSUG;;0;32.8;;7391883460054;
544 18 58-01;PACKNING INSUG;;0;32.8;;7391883460061;
544 18 70-01;PACKNING;;0;35.2;;7391883460078;
544 18 79-01;RAM;;0;2704.0;;7391883460108;
544 18 87-01;BAKAXEL;;0;2144.0;;7391883460115;
544 18 91-01;STOPPHYLSA;;0;163.2;;7391883460122;
544 18 92-01;PENDELAXEL;;0;1320.0;;7391883460139;
544 18 98-01;RÖR;;0;219.2;;7391883460146;
544 19 00-01;VIBRATIONSISOLATOR;;0;108.8;;7391883460153;
544 19 10-01;LAGERENHET;;0;427.2;;7391883460160;
544 19 12-02;REM;;0;390.4;;7391883187593;
544 19 13-02;VIBRATIONSISOLATOR;;0;360.8;;7391883167595;
544 19 13-03;VIBRATIONSISOLATOR;;0;544.8;;7391883167601;
544 19 18-01;VRED;;0;168.0;;7391883460191;
544 19 21-01;FÖRLÄNGNING;;0;95.2;;7393080833235;
544 19 22-01;FLÄNS;;0;109.6;;7393080833242;
544 19 23-01;REMKÅPA;;0;138.4;;7393080833259;
544 19 33-01;FÖRGASARE WYB-7C;;0;431.2;;7391883460207;
544 19 34-01;FÖRLÄNGNING;;0;86.4;;7393080833280;
544 19 35-01;KÅPA;;0;26.4;;7391883460214;
544 19 38-06;BRÄNSLETANK;;0;542.4;;7391883691052;
544 19 38-08;BRÄNSLETANK;;0;736.0;;7391736185295;
544 19 38-11;BRÄNSLETANK;;0;960.0;;7391736213523;
544 19 38-12;FUEL TANK KIT;;0;1040.0;;7391736213530;
544 19 49-06;KOPPLINGSKÅPA KPL;;0;614.4;;7391883633557;
544 19 49-07;KOPPLINGSKÅPA KPL;;0;611.2;;7392930213722;
544 19 50-01;KOPPLINGSKÅPA;;0;220.0;;7391883460245;
544 19 64-01;JORDBLECK;;0;33.6;;7391883460290;
544 19 68-01;VRED;;0;145.6;;7391883460306;
544 19 69-01;TEJP;;0;48.0;;7391883587881;
544 19 71-02;KYLLUFTLEDARE;;0;74.4;;7391883645079;
544 19 73-01;SATS STARTAPPARAT;;0;480.8;;7392930081284;
544 19 78-01;MEDBRINGARE;;0;337.6;;7391883460320;
544 19 93-02;KOLV KPL;;0;659.2;;7391883460337;
544 19 94-01;KOLVRING;;0;85.6;;7391883460344;
544 20 00-01;DEKOMPRESSIONSVENTIL;;0;117.6;;7391883460375;
544 20 02-01;HYLSA;;0;39.2;;7391883460382;
544 20 10-01;PARALLELLSTÅNG;;0;217.6;;7391883460405;
544 20 11-01;PARALLELLSTÅNG;;0;250.4;;7391883460412;
544 20 11-02;PARALLELLSTÅNG;;0;241.6;;7393080446022;
544 20 14-01;VENTILBLOCK;;0;13232.0;;7391883460429;
544 20 15-01;VENTILBLOCK;;0;8600.0;;7391883460436;
544 20 20-01;DEKAL;;0;32.0;;7391883460443;
544 20 27-02;SLANGKLÄMMA;;0;12.0;;7391883460467;
544 20 27-03;SLANGKLÄMMA;;0;12.8;;7391883460474;
544 20 31-01;KABLAGE;;0;288.8;;7391883460481;
544 20 31-02;KABLAGE;;0;288.8;;7391883460498;
544 20 39-01;STÖD;;0;88.8;;7391736993982;
544 20 40-01;KABEL;;0;140.8;;7393080833440;
544 20 53-01;KNIV;;0;130.4;;7391736127080;
544 20 54-01;KNIV;;0;130.4;;7391736127097;
544 20 55-01;KNIV;;0;124.8;;7391736127103;
544 20 56-01;KNIV;;0;124.8;;7391736127110;
544 20 57-01;STÖD;;0;11.2;;7391736127127;
544 20 65-01;REM;;0;172.8;;7391736127196;
544 20 67-01;GASREGLAGE;;0;144.8;;7391736127219;
544 20 75-01;SKRUV;;0;11.2;;7391736127271;
544 20 77-01;SKRUV;;0;11.2;;7391736127295;
544 20 79-01;MUTTER;;0;11.2;;7391736127318;
544 20 80-01;VRED;;0;11.2;;7391736127325;
544 20 81-01;BRICKA;;0;11.2;;7391736127332;
544 20 87-01;DRIVAXEL;;0;182.4;;7391736127363;
544 20 89-01;KULLAGER;;0;56.8;;7391736127387;
544 20 91-01;BRICKA;;0;11.2;;7391736127394;
544 20 92-01;PACKNING;;0;20.8;;7391736127400;
544 20 93-01;TÄTNINGSRING;;0;14.4;;7391736994538;
544 20 94-01;FETT;;0;59.2;;7391736127417;
544 20 98-02;DEKAL LUFTFILTERKÅPA;;0;38.4;;7392930081291;
544 21 00-01;HJUL KPL;;0;1768.0;;7391883460528;
544 21 01-01;HJUL;;0;1016.0;;7391883460535;
544 21 10-01;HÅLLARE;;0;41.6;;7391883579152;
544 21 12-01;KOLVBULT;;0;59.2;;7391883460566;
544 21 13-01;SPÅRRING;;0;4.8;;7391883460573;
544 21 14-01;DEKAL;;0;23.2;;7391883460580;
544 21 24-02;PUMPDREV;;0;66.4;;7391883734995;
544 21 27-01;REDSKAPSRAM;;0;1800.0;;7391883460603;
544 21 27-02;REDSKAPSRAM;;0;1808.0;;7391883145937;
544 21 33-01;AGGREGATRAM;;0;1264.0;;7391883460610;
544 21 33-02;AGGREGATRAM;;0;1264.0;;7391883460627;
544 21 39-01;LÅSPINNE;;0;58.4;;7391883460634;
544 21 40-01;VENTILHUS;;0;166.4;;7391883460641;
544 21 41-01;FJÄDER;;0;22.4;;7391883460658;
544 21 43-01;SKRUV;;0;46.4;;7391883460672;
544 21 46-02;BULT;;0;381.6;;7391883460696;
544 21 47-01;VEVHUS KPL;;0;5062.0;;7391883574263;
544 21 53-01;FÄSTE;;0;33.6;;7391883460740;
544 21 54-01;BRÄNSLESLANG;;0;92.8;;7391883460757;
544 21 64-01;VINKELVÄXEL KPL;;0;1680.0;;7391883460764;
544 21 64-02;VÄXEL;;0;1520.0;;7391883460771;
544 21 72-05;KOPPLINGSKÅPA KPL;;0;592.8;;7392930329522;
544 21 72-06;KOPPLINGSKÅPA KPL;;0;824.0;;7391736403436;
544 21 75-01;AXELKIT;;0;797.0;;7391883460825;
544 21 78-01;STÖDFLÄNS;;0;191.2;;7391883460832;
544 21 81-02;DRAGFJÄDER;;0;60.0;;7391883460849;
544 21 81-05;DRAGFJÄDER;;0;126.4;;7391883460863;
544 21 84-01;SKRUV;;0;19.0;;7391883460887;
544 21 84-03;SKRUV ITXSCM;;0;13.5;;7391883694435;
544 21 84-05;SKRUV ITXSCM;;0;14.57;;7391883694442;
544 21 84-07;SKRUV;;0;8.0;;7391736195249;
544 21 84-20;SKRUV ITXSCM;;0;17.0;;7391883581223;
544 21 84-22;SCREW ITXSCM  M6X22 T27 10.9 Z;;0;19.2;;7391736403320;
544 21 84-30;SKRUV ITXSCM;;0;22.0;;7391883460894;
544 21 84-37;SKRUV;;0;22.0;;7391883460900;
544 21 84-40;SKRUV ITXSCM;;0;24.0;;7393080464057;
544 21 84-47;SKRUV;;0;25.0;;7391883460917;
544 21 84-55;SKRUV ITXSCM;;0;29.0;;7391883460924;
544 21 92-01;LAGERBUSSNING;;0;136.0;;7391883460948;
544 21 93-02;INSATS;;0;29.0;;7391883460955;
544 21 98-01;SPRINT;;0;260.0;;7391883460986;
544 22 07-01;TVÄRSTAG;;0;384.8;;7391883461006;
544 22 07-02;TVÄRSTAG;;0;395.2;;7391883145968;
544 22 10-01;BOLT;;0;28.8;;7391883461013;
544 22 11-01;KUGGHJUL, SATS;;0;1968.0;;7391883461020;
544 22 16-01;BRICKA;;0;32.8;;7391883461044;
544 22 28-02;CYLINDER KPL;;0;3072.0;;7391883674628;
544 22 29-01;CYLINDER KPL;;0;3424.0;;7391883591222;
544 22 29-02;CYLINDER KPL;;0;3424.0;;7391883461099;
544 22 30-02;CYLINDER KPL;;0;3624.0;;7391883461105;
544 22 31-02;CYLINDER KPL;;0;3744.0;;7391883461112;
544 22 38-02;KOLV KPL;;0;473.6;;7391883550168;
544 22 39-02;KOLV KPL;;0;840.0;;7391883461129;
544 22 39-03;KOLV KPL;;0;840.0;;7391883461136;
544 22 40-02;KOLV KPL;;0;872.0;;7391883461143;
544 22 41-02;KOLV KPL;;0;856.0;;7391883461150;
544 22 48-01;KOLVRING;;0;85.6;;7391883674635;
544 22 50-01;KOLVRING;;0;85.6;;7391883636282;
544 22 51-01;KOLVRING;;0;85.6;;7391883637340;
544 22 58-01;TORN KOMPLETT;;0;538.4;;7391883461167;
544 22 58-02;STYRHÅLLARE;;0;549.6;;7391883461174;
544 22 69-01;PARALLELLSTÅNG;;0;131.2;;7391883461198;
544 22 70-01;KOPPLINGSSTÅNG;;0;166.4;;7391883461204;
544 22 71-01;FILTERHÅLLARE KPL;;0;191.2;;7391883461211;
544 22 77-01;LÄNK;;0;125.6;;7391883461228;
544 22 81-01;REMSPÄNNARE KPL;;0;384.8;;7391883461235;
544 22 83-01;FÄSTE;;0;71.2;;7391883461259;
544 22 86-01;VÄRMESKYDD;;0;140.0;;7391883461266;
544 22 89-04;GEAR SET, MED SPRÄNGSKYDD 14";;0;4719.0;;7391883180327;
544 22 90-02;CHOKEREGLAGE;;0;89.0;;7391883590799;
544 23 09-01;VIBRATIONSISOLATOR;;0;83.2;;7391883461303;
544 23 10-01;VÄXELHUS;;0;582.4;;7391883461310;
544 23 14-01;BYGEL;;0;42.4;;7391883461358;
544 23 24-02;LJUDDÄMPARE KPL;;0;404.0;;7391883461389;
544 23 71-03;SLANGANSLUTNING;;0;88.0;;7391883188279;
544 23 77-01;MUNSTYCKE;;0;123.2;;7391883461419;
544 23 78-01;AXEL;;0;130.4;;7391883461426;
544 23 79-01;STÅNG;;0;71.2;;7391883461433;
544 23 80-01;HÄVARM;;0;60.0;;7391883461440;
544 23 81-01;DEKAL;;0;25.6;;7391883461457;
544 23 81-02;DEKAL;;0;45.6;;7391883461464;
544 23 81-03;DEKAL;;0;28.0;;7391883461471;
544 23 81-05;DEKAL;;0;30.4;;7391883461495;
544 23 81-07;DEKAL;;0;34.4;;7391883461518;
544 23 81-08;DEKAL C122;;0;167.2;;7393080691781;
544 23 81-10;DEKAL;;0;44.0;;7391883461525;
544 23 81-11;DEKAL;;0;33.6;;7391883461532;
544 23 81-15;DEKAL;;0;29.6;;7391736308458;
544 23 81-16;DEKAL C103;;0;29.6;;7391736410007;
544 23 82-01;BAND;;0;29.0;;7391883461570;
544 23 84-01;HANDTAGSHALVA, HÖGER;;0;164.8;;7391883461587;
544 23 85-01;HANDTAGSHALVA, VÄNSTER;;0;176.8;;7391883461594;
544 23 88-01;FJÄDER;;0;100.8;;7391883461600;
544 23 92-01;KÅPA;;0;520.0;;7391883461624;
544 23 92-80;KÅPA;;0;109.6;;7391883461648;
544 23 95-01;HANDTAG KPL;;0;77.6;;7391883461655;
544 23 97-01;PLATTA;;0;456.0;;7391883461679;
544 24 31-01;HÄVARM;;0;63.2;;7391883461747;
544 24 32-01;KABEL;;0;74.4;;7391883461754;
544 24 39-01;REMSKIVA;;0;113.6;;7391883461778;
544 24 40-01;REM;;0;152.0;;7391883461785;
544 24 42-01;MOTORBÅGE;;0;2600.0;;7391883461792;
544 24 44-01;PLUGG;;0;30.4;;7391883461815;
544 24 45-01;MOTORBÅGE;;0;1208.0;;7391883461822;
544 24 45-02;MOTORBÅGE;;0;1296.0;;7391883621806;
544 24 50-01;MOTORKÅPA KPL;;0;1040.0;;7391883461839;
544 24 50-02;MOTORKÅPA KPL;;0;742.4;;7391883146118;
544 24 50-04;MOTORKÅPA KPL;;0;2432.0;;7391883147467;
544 24 56-01;DEKAL;;0;100.8;;7391883461914;
544 24 56-02;DEKAL;;0;75.2;;7391883461921;
544 24 77-01;GÅNGJÄRN;;0;96.8;;7391883461976;
544 24 77-02;GÅNGJÄRN;;0;96.8;;7391883461983;
544 24 83-01;VÄRMESKYDD;;0;518.4;;7391883462003;
544 24 83-80;VÄRMESKYDD;;0;298.4;;7391883462010;
544 24 84-01;MATTA;;0;56.0;;7391883462027;
544 24 84-02;MATTA;;0;73.6;;7391883462034;
544 24 84-03;MATTA;;0;56.0;;7391883462041;
544 24 85-01;TÄCKLOCK;;0;55.2;;7391883462058;
544 24 87-02;KULLAGER;;0;57.6;;7391883674703;
544 24 88-02;KULLAGER;;0;57.6;;7391883674710;
544 24 90-01;DEKAL;;0;28.8;;7391883462089;
545 01 10-01;SHROUD--REAR,;;0;180.0;;7391883475959;
545 01 10-04;CYLINDERKÅPA;;0;180.0;;7391883674833;
545 01 17-08;FLÄKTHUS;;0;175.2;;7391883475980;
545 01 18-01;ASSEMBLY CHASSIS BLACK;;0;864.0;;7391736128483;
545 01 18-08;CHASSI;;0;912.0;;7392930081826;
545 01 18-13;CHASSI;;0;920.0;;7391736128490;
545 01 19-01;KÅPA BAKRE HANDTAG;;0;92.8;;7393080380616;
545 01 19-03;COVER HANDLE PPR GOLD OVERMOLD;;0;48.8;;7391736128506;
545 01 19-12;HANDTAG;;0;73.6;;7391883476000;
545 01 21-12;HANDTAG;;0;200.8;;7391883476017;
545 01 22-01;ASSY KOPPLINGSKÅPA;;0;288.0;;7391736641012;
545 01 22-03;KOPPLINGSKÅPA;;0;234.4;;7391883476024;
545 01 22-08;KOPPLINGSKÅPA KPL;;0;141.6;;7392930081833;
545 01 30-01;THROTTLE TRIGGER RED;;0;52.8;;7391736128537;
545 01 31-01;THROTTLE LOCKOUT RED;;0;39.2;;7391736128544;
545 01 34-01;LAGER;;0;57.6;;7391883476031;
545 01 35-02;FÖRGASARE WT;;0;622.4;;7391736128568;
545 01 35-03;FÖRGASARE;;0;790.4;;7391736128575;
545 01 50-04;DECAL START POSITION;;0;18.4;;7393080514844;
545 01 52-01;SPRING THROTTLE LOCKOUT;;0;22.4;;7391736128582;
545 01 53-01;INSERT TRANSFER LEFT;;0;32.0;;7391736128599;
545 01 54-01;INSERT TRANSFER RIGHT;;0;32.8;;7391736128605;
545 01 60-04;HSG FAN W/EYELET PP GOLD;;0;304.8;;7391736128629;
545 01 63-08;SVÄNGHJUL KPL;;0;432.0;;7391736128636;
545 01 74-03;KOPP;;0;66.4;;7391883476055;
545 01 74-04;DUST CAP;;0;32.0;;7393080835239;
545 01 76-01;GASSPÄRR;;0;44.8;;7391736128650;
545 01 77-01;GASREGLAGE;;0;44.8;;7391883476079;
545 01 87-02;HANDTAG;;0;112.0;;7391883476086;
545 02 42-02;HANDTAGSHALVA HÖ;;0;87.2;;7391883476123;
545 02 45-01;FÄSTE;;0;84.8;;7391736128704;
545 02 45-04;ÖVERFALL;;0;11.2;;7391736967518;
545 02 48-02;RIGGRÖR;;0;532.8;;7391883674840;
545 02 48-13;STARTAPPARATHUS;;0;568.8;;7392930081857;
545 02 67-01;KLINGSKYDD;;0;425.6;;7391736128742;
545 02 68-01;GASVAJER;;0;68.0;;7391883476185;
545 02 79-03;ASSY CLUTCH CVR EZT AV PRO GOL;;0;280.0;;7391736128759;
545 02 96-03;STARTAPPARAT;;0;192.8;;7391883476192;
545 02 97-01;LINHJUL;;0;68.8;;7391883476208;
545 02 99-01;STARTLINA;;0;35.2;;7391883476222;
545 03 00-01;VEVAXEL;;0;928.0;;7391883476239;
545 03 01-02;SATS;;0;119.2;;7391736128766;
545 03 03-01;KOLV;;0;345.6;;7391883476246;
545 03 05-01;NÄT;;0;97.6;;7391883476260;
545 03 09-01;SKYDD;;0;304.0;;7391883476277;
545 03 10-01;RIGGRÖR;;0;495.2;;7391883476284;
545 03 11-01;SKYDD;;0;240.0;;7391883476291;
545 03 12-01;FLÄKTHUS KPL;;0;350.4;;7391736188807;
545 03 35-01;SLANG;;0;77.6;;7391883476314;
545 03 37-01;STUD-CARBURETOR;;0;12.0;;7391883476321;
545 03 38-01;ASS Y FRONT ISOLATOR;;0;75.2;;7391883476338;
545 03 39-01;FJÄDER;;0;102.4;;7391883226681;
545 03 58-01;SKENA;;0;416.8;;7391736128797;
545 03 64-01;KÅPA;;0;117.6;;7391883476345;
545 03 64-02;KÅPA, VÄNSTER;;0;44.0;;7392930081888;
545 03 65-01;KÅPA HÖGER;;0;68.0;;7391883476352;
545 03 65-02;KÅPA HÖGER;;0;45.6;;7392930081895;
545 03 68-01;OLJEPUMP;;0;166.4;;7391883476369;
545 03 71-01;OLJESLANG;;0;51.2;;7391883476376;
545 03 85-01;BRÄNSLEFILTER;;0;56.0;;7391883476383;
545 04 06-01;ASSY EZT KNOB BLACK;;0;114.4;;7391736128858;
545 04 22-01;HANDTAG;;0;199.2;;7391883476390;
545 04 22-02;HANDTAG;;0;148.0;;7393089295195;
545 04 32-01;STARTHANDTAG;;0;60.8;;7392930081918;
545 04 32-04;STARTHANDTAG;;0;39.2;;7391736128889;
545 04 32-05;HANDTAG;;0;60.8;;7392930081925;
545 04 43-01;ASSY THROTTLE CABLE;;0;28.8;;7391736128896;
545 04 56-01;RETURFJÄDER;;0;21.6;;7391883476420;
545 04 57-01;BAFFLE EURO;;0;41.6;;7391736128902;
545 04 59-01;HSG FAN EURO BLACK;;0;193.6;;7393080426536;
545 04 59-03;FLÄKTHUS;;0;195.2;;7391736128926;
545 04 67-01;TÄNDMODUL;;0;344.0;;7391883476437;
545 04 67-02;TÄNDMODUL;;0;430.4;;7392930081932;
545 04 69-01;FILTERHÅLLARE;;0;83.2;;7391883476444;
545 04 78-01;OLJE PICKUP;;0;36.0;;7391883583395;
545 04 80-01;HANDTAG FRÄMRE;;0;632.0;;7391883476468;
545 04 93-01;BRYTARE;;0;92.8;;7391883476475;
545 04 93-09;SWITCH MOMENTARY;;0;104.0;;7393080835314;
545 04 95-01;CAP FIXED LINE;;0;47.2;;7391736128940;
